Order ID,Customer ID,Order Date,Year,Month,Quarter,Day of Week,Category,Item,Taste_Profile,Temperature,Health_Level,Ingredient_Type,Price,Quantity,Order Total,Payment Method,Price_Tier,Avg_Temp_F,Season,Is_Weekend,Is_Trend_Item,Is_Visual_Item
ORD_864104,CUST_042,2022-08-18,2022,8,3,Thursday,Side Dishes,Mashed Potatoes,Savoury-Creamy,Hot,Moderate,Carb-Potato,4.0,5.0,20.0,Cash,Budget (<$6),97,Summer,False,False,False
ORD_623419,CUST_033,2023-01-12,2023,1,1,Thursday,Drinks,Coca Cola,Sweet,Cold,Indulgent,Beverage-Soda,2.5,3.0,7.5,Digital Wallet,Budget (<$6),62,Winter,False,False,False
ORD_710028,CUST_073,2023-03-04,2023,3,1,Saturday,Desserts,Ice Cream,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,5.0,1.0,5.0,Credit Card,Budget (<$6),73,Spring,True,False,True
ORD_643657,CUST_031,2023-12-02,2023,12,4,Saturday,Main Dishes,Grilled Chicken,Savoury,Hot,Healthy,Protein-Poultry,15.0,2.0,30.0,Credit Card,Premium (>$12),63,Winter,True,False,False
ORD_365613,CUST_074,2022-06-29,2022,6,2,Wednesday,Desserts,Brownie,Sweet,Room Temp,Indulgent,Sweet-Chocolate,6.0,5.0,30.0,Digital Wallet,Budget (<$6),92,Summer,False,False,False
ORD_149407,CUST_072,2022-09-25,2022,9,3,Sunday,Starters,Sweet Potato Fries,Savoury-Sweet,Hot,Moderate,Carb-Fried,5.0,5.0,25.0,Credit Card,Budget (<$6),91,Fall,True,True,False
ORD_434542,CUST_044,2023-05-31,2023,5,2,Wednesday,Desserts,Cheesecake,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,7.0,5.0,35.0,Digital Wallet,Mid-range ($6-12),86,Spring,False,False,True
ORD_397345,CUST_086,2022-01-09,2022,1,1,Sunday,Drinks,Orange Juice,Sweet-Fresh,Cold,Healthy,Beverage-Juice,3.0,1.0,3.0,Cash,Budget (<$6),62,Winter,True,False,False
ORD_450350,CUST_099,2022-07-19,2022,7,3,Tuesday,Desserts,Cheesecake,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,7.0,5.0,35.0,Credit Card,Mid-range ($6-12),96,Summer,False,False,True
ORD_643425,CUST_090,2022-10-22,2022,10,4,Saturday,Drinks,Water,Neutral,Cold,Healthy,Beverage-Water,1.0,4.0,4.0,Cash,Budget (<$6),82,Fall,True,False,False
ORD_844613,CUST_083,2023-10-05,2023,10,4,Thursday,Drinks,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,3.0,3.0,Digital Wallet,Budget (<$6),82,Fall,False,False,False
ORD_874115,CUST_091,2023-03-22,2023,3,1,Wednesday,Main Dishes,Unknown,Unknown,Unknown,Unknown,Unknown,18.0,1.0,18.0,Digital Wallet,Premium (>$12),73,Spring,False,False,False
ORD_437431,CUST_080,2023-11-07,2023,11,4,Tuesday,Drinks,Orange Juice,Sweet-Fresh,Cold,Healthy,Beverage-Juice,3.0,4.0,12.0,Credit Card,Budget (<$6),71,Fall,False,False,False
ORD_719407,CUST_020,2023-02-27,2023,2,1,Monday,Desserts,Cheesecake,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,7.0,3.0,21.0,Unknown,Mid-range ($6-12),66,Winter,False,False,True
ORD_616589,CUST_084,2023-08-14,2023,8,3,Monday,Main Dishes,Vegetarian Platter,Savoury,Hot,Healthy,Plant-Based,14.0,4.0,56.0,Cash,Premium (>$12),97,Summer,False,True,False
ORD_770957,CUST_034,2022-05-19,2022,5,2,Thursday,Starters,Sweet Potato Fries,Savoury-Sweet,Hot,Moderate,Carb-Fried,5.0,3.0,15.0,Cash,Budget (<$6),86,Spring,False,True,False
ORD_912387,CUST_084,2023-05-20,2023,5,2,Saturday,Main Dishes,Grilled Chicken,Savoury,Hot,Healthy,Protein-Poultry,15.0,5.0,75.0,Cash,Premium (>$12),86,Spring,True,False,False
ORD_473881,CUST_046,2022-01-17,2022,1,1,Monday,Drinks,Unknown,Unknown,Unknown,Unknown,Unknown,2.5,3.0,7.5,Unknown,Budget (<$6),62,Winter,False,False,False
ORD_351445,CUST_015,2023-05-18,2023,5,2,Thursday,Drinks,Coca Cola,Sweet,Cold,Indulgent,Beverage-Soda,2.5,1.0,2.5,Cash,Budget (<$6),86,Spring,False,False,False
ORD_732695,CUST_001,2022-09-29,2022,9,3,Thursday,Drinks,Water,Neutral,Cold,Healthy,Beverage-Water,1.0,3.0,3.0,Credit Card,Budget (<$6),91,Fall,False,False,False
ORD_354616,CUST_076,2022-09-02,2022,9,3,Friday,Desserts,Brownie,Sweet,Room Temp,Indulgent,Sweet-Chocolate,6.0,2.0,12.0,Digital Wallet,Budget (<$6),91,Fall,False,False,False
ORD_119565,CUST_044,2023-11-21,2023,11,4,Tuesday,Side Dishes,Unknown,Unknown,Unknown,Unknown,Unknown,4.0,3.0,12.0,Unknown,Budget (<$6),71,Fall,False,False,False
ORD_527082,CUST_025,2022-04-18,2022,4,2,Monday,Drinks,Iced Tea,Refreshing,Cold,Moderate,Beverage-Tea,2.5,1.0,2.5,Cash,Budget (<$6),80,Spring,False,False,False
ORD_403237,CUST_081,2023-09-20,2023,9,3,Wednesday,Desserts,Ice Cream,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,5.0,5.0,25.0,Digital Wallet,Budget (<$6),91,Fall,False,False,True
ORD_747164,CUST_085,2022-12-21,2022,12,4,Wednesday,Drinks,Orange Juice,Sweet-Fresh,Cold,Healthy,Beverage-Juice,3.0,5.0,15.0,Credit Card,Budget (<$6),63,Winter,False,False,False
ORD_720392,CUST_069,2022-12-19,2022,12,4,Monday,Side Dishes,Side Salad,Fresh,Cold,Healthy,Plant-Based,3.0,1.0,3.0,Digital Wallet,Budget (<$6),63,Winter,False,True,False
ORD_359324,CUST_079,2023-02-14,2023,2,1,Tuesday,Main Dishes,Grilled Chicken,Savoury,Hot,Healthy,Protein-Poultry,15.0,3.0,45.0,Cash,Premium (>$12),66,Winter,False,False,False
ORD_940886,CUST_035,2022-08-16,2022,8,3,Tuesday,Desserts,Ice Cream,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,5.0,4.0,20.0,Credit Card,Budget (<$6),97,Summer,False,False,True
ORD_660756,CUST_100,2023-09-10,2023,9,3,Sunday,Starters,French Fries,Savoury,Hot,Indulgent,Carb-Fried,4.0,1.0,4.0,Digital Wallet,Budget (<$6),91,Fall,True,False,False
ORD_843066,CUST_099,2022-08-19,2022,8,3,Friday,Starters,French Fries,Savoury,Hot,Indulgent,Carb-Fried,4.0,5.0,20.0,Digital Wallet,Budget (<$6),97,Summer,False,False,False
ORD_158270,CUST_092,2022-01-19,2022,1,1,Wednesday,Starters,Chicken Melt,Savoury-Cheesy,Hot,Indulgent,Protein-Poultry,8.0,2.0,16.0,Cash,Mid-range ($6-12),62,Winter,False,False,False
ORD_504664,CUST_086,2023-08-26,2023,8,3,Saturday,Desserts,Ice Cream,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,5.0,4.0,20.0,Digital Wallet,Budget (<$6),97,Summer,True,False,True
ORD_927397,CUST_038,2023-08-17,2023,8,3,Thursday,Side Dishes,Mashed Potatoes,Savoury-Creamy,Hot,Moderate,Carb-Potato,4.0,3.0,12.0,Cash,Budget (<$6),97,Summer,False,False,False
ORD_639716,CUST_092,2022-09-10,2022,9,3,Saturday,Desserts,Ice Cream,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,5.0,1.0,5.0,Digital Wallet,Budget (<$6),91,Fall,True,False,True
ORD_257679,CUST_041,2023-07-05,2023,7,3,Wednesday,Starters,French Fries,Savoury,Hot,Indulgent,Carb-Fried,4.0,5.0,20.0,Cash,Budget (<$6),96,Summer,False,False,False
ORD_173439,CUST_093,2023-06-11,2023,6,2,Sunday,Main Dishes,Pasta Alfredo,Savoury-Creamy,Hot,Indulgent,Carb-Pasta,12.0,2.0,24.0,Cash,Mid-range ($6-12),92,Summer,True,False,False
ORD_915642,CUST_045,2023-10-30,2023,10,4,Monday,Main Dishes,Pasta Alfredo,Savoury-Creamy,Hot,Indulgent,Carb-Pasta,12.0,5.0,60.0,Credit Card,Mid-range ($6-12),82,Fall,False,False,False
ORD_977538,CUST_035,2022-05-14,2022,5,2,Saturday,Desserts,Cheesecake,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,7.0,3.0,21.0,Credit Card,Mid-range ($6-12),86,Spring,True,False,True
ORD_637986,CUST_018,2022-08-09,2022,8,3,Tuesday,Desserts,Ice Cream,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,5.0,4.0,20.0,Digital Wallet,Budget (<$6),97,Summer,False,False,True
ORD_729610,CUST_087,2022-04-13,2022,4,2,Wednesday,Starters,French Fries,Savoury,Hot,Indulgent,Carb-Fried,4.0,2.0,8.0,Digital Wallet,Budget (<$6),80,Spring,False,False,False
ORD_487121,CUST_082,2022-07-28,2022,7,3,Thursday,Side Dishes,Unknown,Unknown,Unknown,Unknown,Unknown,4.0,3.0,12.0,Cash,Budget (<$6),96,Summer,False,False,False
ORD_930319,CUST_010,2022-10-17,2022,10,4,Monday,Main Dishes,Salmon,Savoury,Hot,Healthy,Protein-Seafood,18.0,1.0,18.0,Cash,Premium (>$12),82,Fall,False,False,False
ORD_501134,CUST_081,2023-04-24,2023,4,2,Monday,Starters,Beef Chili,Savoury-Spicy,Hot,Indulgent,Protein-Red Meat,7.0,3.0,21.0,Unknown,Mid-range ($6-12),80,Spring,False,False,False
ORD_381706,CUST_034,2022-03-24,2022,3,1,Thursday,Main Dishes,Pasta Alfredo,Savoury-Creamy,Hot,Indulgent,Carb-Pasta,12.0,5.0,60.0,Cash,Mid-range ($6-12),73,Spring,False,False,False
ORD_460639,CUST_026,2023-06-12,2023,6,2,Monday,Main Dishes,Grilled Chicken,Savoury,Hot,Healthy,Protein-Poultry,15.0,4.0,60.0,Cash,Premium (>$12),92,Summer,False,False,False
ORD_745366,CUST_017,2022-02-04,2022,2,1,Friday,Main Dishes,Grilled Chicken,Savoury,Hot,Healthy,Protein-Poultry,15.0,2.0,30.0,Digital Wallet,Premium (>$12),66,Winter,False,False,False
ORD_398598,CUST_040,2022-02-17,2022,2,1,Thursday,Drinks,Water,Neutral,Cold,Healthy,Beverage-Water,1.0,4.0,4.0,Digital Wallet,Budget (<$6),66,Winter,False,False,False
ORD_784153,CUST_100,2023-12-31,2023,12,4,Sunday,Drinks,Iced Tea,Refreshing,Cold,Moderate,Beverage-Tea,2.5,5.0,12.5,Credit Card,Budget (<$6),63,Winter,True,False,False
ORD_924005,CUST_008,2022-11-25,2022,11,4,Friday,Starters,Beef Chili,Savoury-Spicy,Hot,Indulgent,Protein-Red Meat,7.0,3.0,21.0,Credit Card,Mid-range ($6-12),71,Fall,False,False,False
ORD_592306,CUST_003,2023-01-19,2023,1,1,Thursday,Drinks,Coca Cola,Sweet,Cold,Indulgent,Beverage-Soda,2.5,4.0,10.0,Credit Card,Budget (<$6),62,Winter,False,False,False
ORD_509918,CUST_065,2023-06-27,2023,6,2,Tuesday,Desserts,Cheesecake,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,7.0,1.0,7.0,Digital Wallet,Mid-range ($6-12),92,Summer,False,False,True
ORD_250210,CUST_050,2023-01-08,2023,1,1,Sunday,Drinks,Unknown,Unknown,Unknown,Unknown,Unknown,2.5,3.0,7.5,Cash,Budget (<$6),62,Winter,True,False,False
ORD_939089,CUST_020,2023-01-01,2023,1,1,Sunday,Desserts,Chocolate Cake,Sweet,Room Temp,Indulgent,Sweet-Chocolate,6.0,5.0,30.0,Credit Card,Budget (<$6),62,Winter,True,False,True
ORD_933527,CUST_013,2023-07-24,2023,7,3,Monday,Drinks,Coca Cola,Sweet,Cold,Indulgent,Beverage-Soda,2.5,1.0,2.5,Cash,Budget (<$6),96,Summer,False,False,False
ORD_866763,CUST_092,2022-09-03,2022,9,3,Saturday,Side Dishes,Side Salad,Fresh,Cold,Healthy,Plant-Based,3.0,4.0,12.0,Credit Card,Budget (<$6),91,Fall,True,True,False
ORD_757528,CUST_071,2022-05-20,2022,5,2,Friday,Main Dishes,Steak,Savoury,Hot,Indulgent,Protein-Red Meat,20.0,4.0,80.0,Credit Card,Premium (>$12),86,Spring,False,False,False
ORD_396189,CUST_078,2022-03-31,2022,3,1,Thursday,Drinks,Lemonade,Sweet-Sour,Cold,Moderate,Beverage-Juice,3.0,5.0,15.0,Cash,Budget (<$6),73,Spring,False,False,False
ORD_484234,CUST_092,2022-02-28,2022,2,1,Monday,Side Dishes,Onion Rings,Savoury,Hot,Indulgent,Carb-Fried,5.0,1.0,5.0,Cash,Budget (<$6),66,Winter,False,False,False
ORD_544780,CUST_030,2022-12-01,2022,12,4,Thursday,Starters,Nachos Grande,Savoury-Spicy,Hot,Indulgent,Carb-Fried,10.0,5.0,50.0,Digital Wallet,Mid-range ($6-12),63,Winter,False,False,True
ORD_650707,CUST_026,2023-01-31,2023,1,1,Tuesday,Main Dishes,Grilled Chicken,Savoury,Hot,Healthy,Protein-Poultry,15.0,5.0,75.0,Cash,Premium (>$12),62,Winter,False,False,False
ORD_127454,CUST_019,2022-05-15,2022,5,2,Sunday,Drinks,Iced Tea,Refreshing,Cold,Moderate,Beverage-Tea,2.5,5.0,12.5,Digital Wallet,Budget (<$6),86,Spring,True,False,False
ORD_403124,CUST_040,2023-03-05,2023,3,1,Sunday,Drinks,Water,Neutral,Cold,Healthy,Beverage-Water,1.0,5.0,5.0,Digital Wallet,Budget (<$6),73,Spring,True,False,False
ORD_631007,CUST_067,2022-02-13,2022,2,1,Sunday,Drinks,Water,Neutral,Cold,Healthy,Beverage-Water,1.0,2.0,2.0,Credit Card,Budget (<$6),66,Winter,True,False,False
ORD_270639,CUST_042,2023-08-10,2023,8,3,Thursday,Starters,Beef Chili,Savoury-Spicy,Hot,Indulgent,Protein-Red Meat,7.0,1.0,7.0,Cash,Mid-range ($6-12),97,Summer,False,False,False
ORD_585935,CUST_052,2022-10-02,2022,10,4,Sunday,Desserts,Unknown,Unknown,Unknown,Unknown,Unknown,7.0,3.0,21.0,Unknown,Mid-range ($6-12),82,Fall,True,False,False
ORD_693209,CUST_001,2022-09-25,2022,9,3,Sunday,Side Dishes,Unknown,Unknown,Unknown,Unknown,Unknown,4.0,3.0,12.0,Unknown,Budget (<$6),91,Fall,True,False,False
ORD_136585,CUST_026,2022-11-11,2022,11,4,Friday,Drinks,Unknown,Unknown,Unknown,Unknown,Unknown,2.5,3.0,7.5,Cash,Budget (<$6),71,Fall,False,False,False
ORD_925154,CUST_100,2022-06-05,2022,6,2,Sunday,Main Dishes,Pasta Alfredo,Savoury-Creamy,Hot,Indulgent,Carb-Pasta,12.0,3.0,36.0,Unknown,Mid-range ($6-12),92,Summer,True,False,False
ORD_608684,CUST_065,2023-03-01,2023,3,1,Wednesday,Main Dishes,Steak,Savoury,Hot,Indulgent,Protein-Red Meat,20.0,2.0,40.0,Credit Card,Premium (>$12),73,Spring,False,False,False
ORD_820294,CUST_066,2023-01-23,2023,1,1,Monday,Starters,Unknown,Unknown,Unknown,Unknown,Unknown,5.0,5.0,25.0,Unknown,Budget (<$6),62,Winter,False,False,False
ORD_383769,CUST_055,2022-11-23,2022,11,4,Wednesday,Starters,Cheese Fries,Savoury-Cheesy,Hot,Indulgent,Carb-Fried,5.0,3.0,15.0,Cash,Budget (<$6),71,Fall,False,False,False
ORD_878417,CUST_047,2023-11-23,2023,11,4,Thursday,Side Dishes,Grilled Vegetables,Savoury,Hot,Healthy,Plant-Based,5.0,5.0,25.0,Credit Card,Budget (<$6),71,Fall,False,True,False
ORD_461128,CUST_010,2022-05-31,2022,5,2,Tuesday,Starters,Sweet Potato Fries,Savoury-Sweet,Hot,Moderate,Carb-Fried,5.0,2.0,10.0,Credit Card,Budget (<$6),86,Spring,False,True,False
ORD_844160,CUST_068,2022-02-28,2022,2,1,Monday,Main Dishes,Steak,Savoury,Hot,Indulgent,Protein-Red Meat,20.0,5.0,100.0,Cash,Premium (>$12),66,Winter,False,False,False
ORD_538768,CUST_039,2022-09-11,2022,9,3,Sunday,Main Dishes,Pasta Alfredo,Savoury-Creamy,Hot,Indulgent,Carb-Pasta,12.0,3.0,36.0,Cash,Mid-range ($6-12),91,Fall,True,False,False
ORD_666330,CUST_020,2022-03-21,2022,3,1,Monday,Side Dishes,Onion Rings,Savoury,Hot,Indulgent,Carb-Fried,5.0,1.0,5.0,Digital Wallet,Budget (<$6),73,Spring,False,False,False
ORD_842014,CUST_087,2022-02-08,2022,2,1,Tuesday,Main Dishes,Pasta Alfredo,Savoury-Creamy,Hot,Indulgent,Carb-Pasta,12.0,2.0,24.0,Credit Card,Mid-range ($6-12),66,Winter,False,False,False
ORD_656470,CUST_089,2023-07-20,2023,7,3,Thursday,Starters,Cheese Fries,Savoury-Cheesy,Hot,Indulgent,Carb-Fried,5.0,3.0,15.0,Credit Card,Budget (<$6),96,Summer,False,False,False
ORD_393278,CUST_022,2022-07-03,2022,7,3,Sunday,Starters,Beef Chili,Savoury-Spicy,Hot,Indulgent,Protein-Red Meat,7.0,1.0,7.0,Cash,Mid-range ($6-12),96,Summer,True,False,False
ORD_912775,CUST_013,2023-03-09,2023,3,1,Thursday,Side Dishes,Grilled Vegetables,Savoury,Hot,Healthy,Plant-Based,5.0,5.0,25.0,Digital Wallet,Budget (<$6),73,Spring,False,True,False
ORD_332913,CUST_053,2023-07-30,2023,7,3,Sunday,Drinks,Orange Juice,Sweet-Fresh,Cold,Healthy,Beverage-Juice,3.0,5.0,15.0,Credit Card,Budget (<$6),96,Summer,True,False,False
ORD_917397,CUST_060,2022-05-27,2022,5,2,Friday,Desserts,Cheesecake,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,7.0,2.0,14.0,Credit Card,Mid-range ($6-12),86,Spring,False,False,True
ORD_796621,CUST_091,2022-01-17,2022,1,1,Monday,Side Dishes,Mashed Potatoes,Savoury-Creamy,Hot,Moderate,Carb-Potato,4.0,5.0,20.0,Cash,Budget (<$6),62,Winter,False,False,False
ORD_580995,CUST_009,2023-07-30,2023,7,3,Sunday,Main Dishes,Unknown,Unknown,Unknown,Unknown,Unknown,14.0,5.0,70.0,Digital Wallet,Premium (>$12),96,Summer,True,False,False
ORD_142774,CUST_009,2023-07-10,2023,7,3,Monday,Side Dishes,Grilled Vegetables,Savoury,Hot,Healthy,Plant-Based,5.0,1.0,5.0,Credit Card,Budget (<$6),96,Summer,False,True,False
ORD_149133,CUST_080,2022-06-30,2022,6,2,Thursday,Main Dishes,Steak,Savoury,Hot,Indulgent,Protein-Red Meat,20.0,2.0,40.0,Credit Card,Premium (>$12),92,Summer,False,False,False
ORD_437794,CUST_033,2023-03-04,2023,3,1,Saturday,Side Dishes,Mashed Potatoes,Savoury-Creamy,Hot,Moderate,Carb-Potato,4.0,5.0,20.0,Credit Card,Budget (<$6),73,Spring,True,False,False
ORD_381296,CUST_073,2023-11-15,2023,11,4,Wednesday,Side Dishes,Side Salad,Fresh,Cold,Healthy,Plant-Based,3.0,1.0,3.0,Cash,Budget (<$6),71,Fall,False,True,False
ORD_279496,CUST_069,2023-04-17,2023,4,2,Monday,Side Dishes,Onion Rings,Savoury,Hot,Indulgent,Carb-Fried,5.0,3.0,15.0,Cash,Budget (<$6),80,Spring,False,False,False
ORD_914621,CUST_076,2022-11-21,2022,11,4,Monday,Main Dishes,Grilled Chicken,Savoury,Hot,Healthy,Protein-Poultry,15.0,2.0,30.0,Cash,Premium (>$12),71,Fall,False,False,False
ORD_545557,CUST_047,2022-01-29,2022,1,1,Saturday,Starters,Nachos Grande,Savoury-Spicy,Hot,Indulgent,Carb-Fried,10.0,3.0,30.0,Credit Card,Mid-range ($6-12),62,Winter,True,False,True
ORD_375919,CUST_017,2023-06-01,2023,6,2,Thursday,Drinks,Coca Cola,Sweet,Cold,Indulgent,Beverage-Soda,2.5,3.0,7.5,Credit Card,Budget (<$6),92,Summer,False,False,False
ORD_423449,CUST_064,2023-12-23,2023,12,4,Saturday,Side Dishes,Side Salad,Fresh,Cold,Healthy,Plant-Based,3.0,3.0,9.0,Cash,Budget (<$6),63,Winter,True,True,False
ORD_330833,CUST_070,2023-07-21,2023,7,3,Friday,Desserts,Unknown,Unknown,Unknown,Unknown,Unknown,6.0,5.0,30.0,Credit Card,Budget (<$6),96,Summer,False,False,False
ORD_472849,CUST_034,2023-07-15,2023,7,3,Saturday,Desserts,Fruit Salad,Sweet-Fresh,Cold,Healthy,Sweet-Fruit,4.0,5.0,20.0,Credit Card,Budget (<$6),96,Summer,True,True,True
ORD_402438,CUST_037,2022-04-15,2022,4,2,Friday,Side Dishes,Garlic Bread,Savoury,Hot,Moderate,Carb-Bread,4.0,4.0,16.0,Cash,Budget (<$6),80,Spring,False,False,False
ORD_346521,CUST_062,2022-09-14,2022,9,3,Wednesday,Side Dishes,Mashed Potatoes,Savoury-Creamy,Hot,Moderate,Carb-Potato,4.0,1.0,4.0,Credit Card,Budget (<$6),91,Fall,False,False,False
ORD_266541,CUST_014,2022-03-07,2022,3,1,Monday,Drinks,Orange Juice,Sweet-Fresh,Cold,Healthy,Beverage-Juice,3.0,3.0,9.0,Cash,Budget (<$6),73,Spring,False,False,False
ORD_320171,CUST_057,2023-12-08,2023,12,4,Friday,Side Dishes,Garlic Bread,Savoury,Hot,Moderate,Carb-Bread,4.0,4.0,16.0,Credit Card,Budget (<$6),63,Winter,False,False,False
ORD_137415,CUST_054,2023-05-02,2023,5,2,Tuesday,Drinks,Coca Cola,Sweet,Cold,Indulgent,Beverage-Soda,2.5,2.0,5.0,Cash,Budget (<$6),86,Spring,False,False,False
ORD_269481,CUST_033,2023-02-14,2023,2,1,Tuesday,Main Dishes,Grilled Chicken,Savoury,Hot,Healthy,Protein-Poultry,15.0,4.0,60.0,Cash,Premium (>$12),66,Winter,False,False,False
ORD_493627,CUST_038,2022-10-20,2022,10,4,Thursday,Starters,Beef Chili,Savoury-Spicy,Hot,Indulgent,Protein-Red Meat,7.0,1.0,7.0,Cash,Mid-range ($6-12),82,Fall,False,False,False
ORD_911848,CUST_086,2022-11-24,2022,11,4,Thursday,Main Dishes,Vegetarian Platter,Savoury,Hot,Healthy,Plant-Based,14.0,4.0,56.0,Credit Card,Premium (>$12),71,Fall,False,True,False
ORD_362477,CUST_097,2022-08-25,2022,8,3,Thursday,Main Dishes,Salmon,Savoury,Hot,Healthy,Protein-Seafood,18.0,4.0,72.0,Digital Wallet,Premium (>$12),97,Summer,False,False,False
ORD_810043,CUST_002,2023-04-17,2023,4,2,Monday,Desserts,Chocolate Cake,Sweet,Room Temp,Indulgent,Sweet-Chocolate,6.0,1.0,6.0,Cash,Budget (<$6),80,Spring,False,False,True
ORD_110908,CUST_095,2022-12-22,2022,12,4,Thursday,Drinks,Orange Juice,Sweet-Fresh,Cold,Healthy,Beverage-Juice,3.0,1.0,3.0,Credit Card,Budget (<$6),63,Winter,False,False,False
ORD_779627,CUST_059,2023-03-23,2023,3,1,Thursday,Desserts,Chocolate Cake,Sweet,Room Temp,Indulgent,Sweet-Chocolate,6.0,1.0,6.0,Cash,Budget (<$6),73,Spring,False,False,True
ORD_676962,CUST_021,2022-02-14,2022,2,1,Monday,Desserts,Fruit Salad,Sweet-Fresh,Cold,Healthy,Sweet-Fruit,4.0,1.0,4.0,Cash,Budget (<$6),66,Winter,False,True,True
ORD_920065,CUST_087,2022-02-23,2022,2,1,Wednesday,Drinks,Unknown,Unknown,Unknown,Unknown,Unknown,1.0,5.0,5.0,Unknown,Budget (<$6),66,Winter,False,False,False
ORD_952036,CUST_047,2022-04-23,2022,4,2,Saturday,Starters,Nachos Grande,Savoury-Spicy,Hot,Indulgent,Carb-Fried,10.0,1.0,10.0,Cash,Mid-range ($6-12),80,Spring,True,False,True
ORD_655997,CUST_039,2023-07-10,2023,7,3,Monday,Main Dishes,Grilled Chicken,Savoury,Hot,Healthy,Protein-Poultry,15.0,5.0,75.0,Cash,Premium (>$12),96,Summer,False,False,False
ORD_775956,CUST_075,2022-02-12,2022,2,1,Saturday,Main Dishes,Pasta Alfredo,Savoury-Creamy,Hot,Indulgent,Carb-Pasta,12.0,3.0,36.0,Cash,Mid-range ($6-12),66,Winter,True,False,False
ORD_974224,CUST_038,2023-03-04,2023,3,1,Saturday,Desserts,Ice Cream,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,5.0,5.0,25.0,Credit Card,Budget (<$6),73,Spring,True,False,True
ORD_593340,CUST_086,2023-07-27,2023,7,3,Thursday,Starters,French Fries,Savoury,Hot,Indulgent,Carb-Fried,4.0,2.0,8.0,Credit Card,Budget (<$6),96,Summer,False,False,False
ORD_583950,CUST_029,2022-11-29,2022,11,4,Tuesday,Desserts,Chocolate Cake,Sweet,Room Temp,Indulgent,Sweet-Chocolate,6.0,5.0,30.0,Credit Card,Budget (<$6),71,Fall,False,False,True
ORD_733092,CUST_051,2023-04-23,2023,4,2,Sunday,Drinks,Unknown,Unknown,Unknown,Unknown,Unknown,2.5,3.0,7.5,Unknown,Budget (<$6),80,Spring,True,False,False
ORD_366347,CUST_092,2022-05-13,2022,5,2,Friday,Side Dishes,Side Salad,Fresh,Cold,Healthy,Plant-Based,3.0,4.0,12.0,Digital Wallet,Budget (<$6),86,Spring,False,True,False
ORD_333952,CUST_051,2022-12-26,2022,12,4,Monday,Side Dishes,Grilled Vegetables,Savoury,Hot,Healthy,Plant-Based,5.0,1.0,5.0,Credit Card,Budget (<$6),63,Winter,False,True,False
ORD_772066,CUST_003,2022-03-27,2022,3,1,Sunday,Drinks,Water,Neutral,Cold,Healthy,Beverage-Water,1.0,5.0,5.0,Cash,Budget (<$6),73,Spring,True,False,False
ORD_789587,CUST_002,2023-01-05,2023,1,1,Thursday,Drinks,Water,Neutral,Cold,Healthy,Beverage-Water,1.0,3.0,3.0,Credit Card,Budget (<$6),62,Winter,False,False,False
ORD_245040,CUST_013,2023-02-12,2023,2,1,Sunday,Desserts,Unknown,Unknown,Unknown,Unknown,Unknown,5.0,3.0,15.0,Cash,Budget (<$6),66,Winter,True,False,False
ORD_676484,CUST_030,2023-09-29,2023,9,3,Friday,Desserts,Unknown,Unknown,Unknown,Unknown,Unknown,5.0,2.0,10.0,Cash,Budget (<$6),91,Fall,False,False,False
ORD_744111,CUST_044,2023-05-12,2023,5,2,Friday,Starters,Unknown,Unknown,Unknown,Unknown,Unknown,7.0,1.0,7.0,Cash,Mid-range ($6-12),86,Spring,False,False,False
ORD_967353,CUST_088,2023-09-15,2023,9,3,Friday,Starters,Sweet Potato Fries,Savoury-Sweet,Hot,Moderate,Carb-Fried,5.0,3.0,15.0,Credit Card,Budget (<$6),91,Fall,False,True,False
ORD_446251,CUST_067,2022-11-04,2022,11,4,Friday,Desserts,Brownie,Sweet,Room Temp,Indulgent,Sweet-Chocolate,6.0,2.0,12.0,Cash,Budget (<$6),71,Fall,False,False,False
ORD_369600,CUST_066,2022-11-14,2022,11,4,Monday,Desserts,Cheesecake,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,7.0,3.0,21.0,Credit Card,Mid-range ($6-12),71,Fall,False,False,True
ORD_232191,CUST_078,2023-05-06,2023,5,2,Saturday,Desserts,Brownie,Sweet,Room Temp,Indulgent,Sweet-Chocolate,6.0,5.0,30.0,Cash,Budget (<$6),86,Spring,True,False,False
ORD_535792,CUST_065,2022-08-26,2022,8,3,Friday,Desserts,Ice Cream,Sweet-Creamy,Cold,Indulgent,Sweet-Dairy,5.0,3.0,15.0,Cash,Budget (<$6),97,Summer,False,False,True
